,mid,label,pi,fam_div_jc,rat_div_jc,tajima,sites
0,0.0,UltraHighGC,0.0078078994857600295,0.037693585489602846,0.2118147519466414,0.0855277112393238,38790
1,0.08986758863586308,UltraHighGC,0.007221073736012317,0.03794374372508021,0.20797231814225414,0.20454208736417553,21946
2,0.18781136075895066,UltraHighGC,0.005508941435714892,0.03606031317230081,0.20571592280501483,-0.06124782581639807,13662
3,0.2945571035046408,UltraHighGC,0.0070221284051462515,0.03500296093621209,0.18784091632482852,0.13303347762645343,17603
4,0.4108958287480302,UltraHighGC,0.0065673563616009765,0.036378700468647204,0.18663954019077988,0.01202001583664382,21909
5,0.5376896346940132,UltraHighGC,0.00708010347002072,0.03679132089365057,0.20717799187392943,0.0024066743903594276,24538
6,0.6758780942343252,UltraHighGC,0.005008076618390386,0.03331530739870198,0.17196374309337276,-0.400753539508872,45909
7,0.8264852174108295,UltraHighGC,0.006701285532040168,0.03903444340357455,0.19901395689528756,-0.30888682567272235,32180
8,0.9906270395785908,UltraHighGC,0.006542111868144151,0.035988319876496075,0.18147512551314665,-0.3003603773044348,41436
9,1.1695198914988656,UltraHighGC,0.006485321429179942,0.03509121338694309,0.18184188664339443,-0.2918935106749125,30890
10,1.364489412645408,UltraHighGC,0.0063348392634778325,0.03495031956579557,0.17957825257274668,-0.3703029912361319,50339
11,1.5769803745148785,UltraHighGC,0.005352821030045425,0.032799651882141664,0.17006081985928134,-0.34229738049859726,54062
12,1.8085673867344738,UltraHighGC,0.006187199197239893,0.035769548976035216,0.16898500142719813,-0.37774179933909735,42485
13,2.0609665653016283,UltraHighGC,0.007496671861986653,0.03557315184992935,0.17293081722106873,-0.23852175697054198,48154
14,2.336048249420285,UltraHighGC,0.007138656651325068,0.03603581734905173,0.16557195163192792,-0.2992835045762607,90752
15,2.6358508611685787,UltraHighGC,0.005499449021857055,0.03343120257868715,0.17047385067167725,-0.3930112380735671,104933
16,2.9625960107014246,UltraHighGC,0.0068906968103935005,0.03485917683645676,0.1811962701793171,-0.3734138362400034,89955
17,3.318704958921252,UltraHighGC,0.006947193637892989,0.0357203617666282,0.17869412101933987,-0.48281747459529367,72270
18,3.7068165596092495,UltraHighGC,0.006205849456593767,0.03492676307424909,0.1683071595647613,-0.40493687246218873,94913
19,4.129806813972682,UltraHighGC,0.005786796284727287,0.03350981999289357,0.16212091177082125,-0.4988647840267616,120895
20,4.590810182512225,UltraHighGC,0.007625960369218652,0.035229856937974514,0.1679908860502783,-0.3136285131332776,68429
21,5.093242812135427,UltraHighGC,0.007202220529894554,0.03689721914669355,0.17089472023843277,-0.34193188103009214,124124
22,5.640827850634843,UltraHighGC,0.0068746253564720234,0.03555657993263511,0.16297771764354405,-0.43725459813983764,114407
23,6.237623036117277,UltraHighGC,0.0062711815894950975,0.033465402951343974,0.16516169318078752,-0.5606672013072916,148947
24,6.8880507658285115,UltraHighGC,0.006974971341773881,0.03594334741886468,0.164579482937161,-0.41966137606179127,148024
25,7.5969308671907925,UltraHighGC,0.006192786021633047,0.033989123969347126,0.16313187740837248,-0.5092178451125644,216759
26,8.369516313894447,UltraHighGC,0.006653354323251726,0.03476754554457817,0.16370727565987658,-0.4715155922672651,216077
27,9.211532151708521,UltraHighGC,0.00726144505821455,0.03505853602924365,0.16676156698061756,-0.42455865083507077,158678
28,10.12921792246015,UltraHighGC,0.007156750437033071,0.03513426759304584,0.1662254008687966,-0.3689565909463608,169444
29,11.129373900554675,UltraHighGC,0.0068171479911023946,0.03386287861687107,0.1677814056106178,-0.46713330898404515,223076
30,12.219411484660293,UltraHighGC,0.007953376003096148,0.03611856541408367,0.16312889674495734,-0.35964474643791894,143608
31,13.407408117971952,UltraHighGC,0.007838351025834767,0.03549684245864859,0.16819901935864143,-0.3932379937866168,203952
32,14.702167144026845,UltraHighGC,0.007538079252496939,0.03628359666811607,0.16817487521898772,-0.4570773782967052,187324
33,16.11328304161781,UltraHighGC,0.008085664147108047,0.03656242773212684,0.16992812081477598,-0.4137441348683041,207395
34,17.651212522211015,UltraHighGC,0.008032732424330025,0.03571631828487275,0.16683342559999303,-0.39714379040507103,263624
35,19.32735201671713,UltraHighGC,0.007703299038205272,0.03573885168374139,0.16350118005785072,-0.4101405754437244,214265
36,21.15412212581185,UltraHighGC,0.007133406032098095,0.03545146879798066,0.16469609269854385,-0.48486136197969215,221679
