,mid,label,pi,fam_div_jc,rat_div_jc,tajima,sites
0,-0.0,autosomes,0.00839116947575225,0.0336103481226505,0.2052074792022262,-0.1279958595557936,50900
1,0.0,autosomes,0.007580164843336572,0.03275233707642683,0.20042327869562962,-0.24229471057503696,45651
2,-0.08986758863586308,autosomes,0.007488491181118367,0.03633695800405347,0.18277944247154734,-0.48071094143612814,288463
3,0.08986758863586308,autosomes,0.007624886108417828,0.037331124825354306,0.19014455458368967,-0.43521247621616055,264737
4,-0.18781136075895066,autosomes,0.007539711761915281,0.03669256982231784,0.1861978324371533,-0.3180622135616065,420252
5,0.18781136075895066,autosomes,0.0074207835943347926,0.03727054867678428,0.18805722349501258,-0.3694736860984639,377369
6,-0.2945571035046408,autosomes,0.006332602548322253,0.03448648708848523,0.1698012576841029,-0.5419219745768381,566226
7,0.2945571035046408,autosomes,0.006328866757149337,0.0344040824485668,0.1712115272370473,-0.5885182926025518,510246
8,-0.4108958287480302,autosomes,0.006630831890687097,0.035354784568047054,0.17220619900951994,-0.4602934642212065,1125399
9,0.4108958287480302,autosomes,0.006716660345518368,0.03556081608418944,0.1735335089906867,-0.44538461413929814,1004148
10,-0.5376896346940132,autosomes,0.007190652898713308,0.035321999255570696,0.17017807689964667,-0.4352271408040881,1311069
11,0.5376896346940132,autosomes,0.0072122507247676755,0.03545584038120784,0.16964111579796307,-0.47147577713643546,1209934
12,-0.6758780942343252,autosomes,0.006598168803589545,0.034830043568654566,0.16914623507117973,-0.48957363291402733,2050411
13,0.6758780942343252,autosomes,0.00661041303798043,0.03503454371773744,0.1707080405376165,-0.497156340640733,1881541
14,-0.8264852174108295,autosomes,0.0067753428560326295,0.03570313396862884,0.17063870815915724,-0.5166024671428912,1285383
15,0.8264852174108295,autosomes,0.006937583992040202,0.035802154233703774,0.17145721510365836,-0.4912424798533301,1170302
16,-0.9906270395785908,autosomes,0.006575975064912719,0.03515817153641267,0.16802486143096584,-0.5536214208214414,1761880
17,0.9906270395785908,autosomes,0.006654653801183453,0.035697339009310644,0.16898189779778094,-0.5511630143537601,1602989
18,-1.1695198914988656,autosomes,0.006558031054150872,0.03461631732989938,0.17114685650720401,-0.44747672916001796,2198045
19,1.1695198914988656,autosomes,0.006632663548735355,0.03438672814017218,0.1726126137670424,-0.4364176132505594,1989477
20,-1.364489412645408,autosomes,0.006857782192240548,0.035467762041206274,0.17051715172456805,-0.5174174360754739,1942949
21,1.364489412645408,autosomes,0.00703696371091992,0.03621342040082776,0.17132321542282022,-0.5044481945000815,1785928
22,-1.5769803745148785,autosomes,0.00695229819434285,0.03546764040837236,0.16957424079735084,-0.47789826535702973,2475314
23,1.5769803745148785,autosomes,0.007088258536216169,0.03581382173752677,0.170480854181538,-0.45130070644569115,2269089
24,-1.8085673867344738,autosomes,0.006735486704117591,0.03485314306208398,0.16863362026458084,-0.49214003429069325,2294446
25,1.8085673867344738,autosomes,0.006776458255573101,0.03489472660735039,0.1696117053429457,-0.4892261002388087,2072977
26,-2.0609665653016283,autosomes,0.006620846109197906,0.035110890517158745,0.16821701308899065,-0.5286845832408164,2130010
27,2.0609665653016283,autosomes,0.006758475386829909,0.03536037918102261,0.17094544170562387,-0.48833401530325216,1943847
28,-2.336048249420285,autosomes,0.006804046066249442,0.03475002582256168,0.16973986923473083,-0.47830761932920385,2719918
